Domain;URL;Status;Source;Rank;Updated at;Confidence;LLM Reasoning;Case Management Status
one-vv2316.com;https://one-vv2316.com/;Illegal gambling;Variant (one-vv3316.com);4323399;2026-07-21T12:17:33.194995Z;95;Screenshot: The website prominently displays 'CRYPTO CASINO #1' indicating it is an online gambling site.. Screenshot: The presence of games like 'LUCKY JET', 'COINFLIP', 'ROCKET X', 'ROCKET QUEEN', 'KENO', 'MINES', and 'DICE' which are typical of online gambling platforms.. Screenshot: The 'Play' button suggests users can engage in gambling activities directly from the site.. Screenshot: The message 'Service in your region is restricted by our gambling license' confirms that the site is indeed an online gambling platform but is restricted in certain regions.;Illegal gambling
kk2222.bet;https://kk2222.bet/;Illegal gambling;Variant (kk2223.club);;2026-07-21T12:17:20.182929Z;95;Screenshot: The website prominently features options for bKash, Nagad, and Rocket, which are popular payment methods in Bangladesh, indicating a setup for financial transactions typical in online gambling sites.. Screenshot: The text mentions live betting and sportsbook, which are direct indicators of online gambling activities.. Screenshot: The presence of buttons like 'Sign Up' and 'Play Now' suggests actionable steps for users to engage in gambling activities.. Screenshot: The website includes images of casino games, which are visual evidence of gambling content.;Illegal gambling
kk2222.org;https://kk2222.org/;Illegal gambling;Variant (kk2223.club);;2026-07-21T12:17:04.535007Z;95;Screenshot: The website prominently features the text 'Pakistan's #1 Online Casino, Slots & Cricket Betting Platform', indicating it offers online gambling services.. Screenshot: The navigation bar includes options like 'Wheel', 'Mermaid Fishing', 'Cricket Betting', 'Slots', and 'Casino', all of which are typical features of online gambling sites.. Screenshot: The buttons 'Login to Play' and 'Browse Slots' are clear calls to action for users to engage in gambling activities.. Screenshot: The footer includes a 'Responsible Gaming' link, which is commonly found on online gambling platforms to comply with regulatory requirements.;Illegal gambling
kk2222.app;https://kk2222.app/;Illegal gambling;Variant (kk2223.club);;2026-07-21T12:16:50.057620Z;95;Screenshot: The website prominently features 'Cricket Betting' and 'Slots' in the navigation bar, indicating betting options.. Screenshot: The main banner explicitly mentions 'Cricket Betting & Live Games Platform', which are clear indicators of online gambling activities.. Screenshot: The text 'Explore Casino' and 'Get Started Free' buttons suggest direct engagement with casino games.. Screenshot: The mention of '50+ Daily Betting Markets' further supports the availability of betting options.;Illegal gambling
mk20.club;https://mk20.club/;Illegal gambling;Variant (mk22.club);;2026-07-21T12:16:38.158951Z;95;Screenshot: The website prominently features the word 'Casino' in a large, illuminated sign, indicating gambling activities.. Screenshot: The site includes payment methods such as KBZPay, WavePay, and AYA Pay, which are often used for financial transactions in online gambling.. Screenshot: The presence of buttons labeled with terms that suggest starting or engaging in gambling activities.;Illegal gambling
mk12.club;https://mk12.club/;Illegal gambling;Variant (mk22.club);;2026-07-21T12:16:17.729300Z;95;Screenshot: The website prominently features buttons for 'Đăng ký' (Register) and 'Đăng nhập' (Login), which are typical indicators of user account management for online gambling platforms.. Screenshot: The text mentions 'Kho trò chơi casino phong phú' (Rich collection of casino games), indicating the availability of casino games.. Screenshot: The presence of categories like 'Thể thao & Esports' (Sports & Esports) suggests betting options related to sports and esports.. Screenshot: The website includes a 'Hỗ trợ FAQ' (FAQ Support) section, which is common for online gambling sites to assist users with their queries.;Illegal gambling
mk19.club;https://mk19.club/;Illegal gambling;Variant (mk22.club);;2026-07-21T12:16:02.982566Z;90;Screenshot: The website features a prominent image of a person playing a slot machine, which is a common gambling activity.. Screenshot: The text mentions various payment methods such as KBZPay, WavePay, AYA Pay, and OnePay, which are often used for financial transactions including deposits and withdrawals in online gambling.. Screenshot: The presence of buttons and links that suggest actions related to gambling, such as 'Mobile+Web', 'Rocket', and 'Local', which are typical features in online gambling platforms.;Illegal gambling
www.mi13.bet;https://www.mi13.bet/;Illegal gambling;Variant (mi13.bet);;2026-07-21T12:15:48.582424Z;95;URL: The URL contains the term 'bet' which is commonly associated with gambling sites.. Screenshot: The text in Bengali mentions 'online casino' and 'gaming', which are indicators of online gambling activities.. Screenshot: The image of dice is commonly associated with casino and gambling activities.. Screenshot: The buttons at the bottom labeled 'নিবন্ধন করুন' (Register) and 'লগইন পাত্যায় যান' (Go to Login Page) suggest user interaction typical of gambling sites.;Illegal gambling
www.mi13.app;https://www.mi13.app/;Illegal gambling;Variant (mi13.app);;2026-07-21T12:15:31.329250Z;95;Screenshot: The website displays images of slot machines, which are commonly associated with online gambling.. Screenshot: The text mentions various types of gambling activities such as casino, slot, and mobile racing, indicating the site's focus on gambling.. Screenshot: The presence of buttons labeled 'নিবন্ধন করুন' (Register) and 'লগইন পাতা' (Login Page) suggests user interaction typical of online gambling platforms.. Screenshot: The site explicitly mentions 'বাংলাদেশের প্রাপ্তবয়স্কদের জন্য' (For adults in Bangladesh), which is common in online gambling sites to indicate the target audience.;Illegal gambling
mk13.app;https://mk13.app/;Not gambling;Variant (mi13.app);;2026-07-21T12:15:23.095005Z;95;Screenshot: The website appears to be a parked domain with no active content, indicating it is not operational or hosting any services.. Screenshot: There are no indicators of online gambling activities such as betting options, casino games, or related content.. Screenshot: The page suggests related search topics like 'Mk13 App Download' and 'Mk13 App Store', which are not related to gambling.;
mb286.top;https://mb286.top/;Not gambling;Redirect (mi16.top);;2026-07-21T12:15:12.929127Z;95;Screenshot: The website contains adult content and magazines, but there are no visible indicators of online gambling such as betting options, deposit buttons, or cashier sections.. Screenshot: The primary focus of the website is on adult entertainment and magazines, which does not include any gambling-related activities or interfaces.;
mi16.top;https://mi16.top/;Not gambling;Variant (mi17.app);;2026-07-21T12:15:04.276912Z;95;Screenshot: The website contains adult content and magazines, but there are no visible indicators of online gambling such as betting options, deposit buttons, or cashier sections.. Screenshot: The primary focus of the website is on adult entertainment and magazines, which does not include any gambling-related activities or interfaces.;
mi11.vip;https://mi11.vip/;Not gambling;Variant (mi13.bet);;2026-07-21T12:14:53.865732Z;95;Screenshot: The website appears to be a mobile phone recharge or bill payment service, as indicated by the text and payment options (KBZPay, WavePay, AYA Pay, OnePay).. Screenshot: There are no visible elements related to online gambling such as betting slips, deposit options, or 'play now' buttons.. Screenshot: The content is focused on mobile phone services and payments, not on gambling activities.. Screenshot: The website includes a 21+ age restriction icon, but this does not necessarily indicate gambling content.;
mi16.ru;https://mi16.ru/;Not gambling;Variant (mi17.app);;2026-07-21T12:14:42.765140Z;95;Screenshot: The website features content related to car customization and design, indicating a focus on automotive services rather than online gambling.. Screenshot: There are no visible elements such as betting options, gambling advertisements, or any actionable betting interfaces.. Screenshot: The navigation menu includes links to services, projects, and contact information, which are typical for a business website and not related to gambling.. URL: The URL 'https://mi16.ru/' does not suggest any connection to online gambling or betting activities.;
m17.app;https://m17.app/;Not gambling;Variant (mi17.app);;2026-07-21T12:14:34.423516Z;95;Screenshot: The website provides a collection of web-based tools for the M17 project, which includes utilities for calculating M17 call IDs, a web client for the M17 digital voice mode, a backend service for connecting to M17 reflectors, and a WebAssembly module. These tools are related to amateur radio operations and do not involve any elements of online gambling.;
